employer,proj_heading,proj_url
901,Optimize my Wordpress site running Woocommerce. ($30-250 USD),/projects/wordpress/optimize-wordpress-site-running/
902,application for phone which facilitates the work. it's a company that has workers such as electricians plumbers carpenter. and you have to give the                             ,/projects/product-design/application-for-phone-which-facilitates/
902,application for phone which facilitates the work. it's a company that has workers such as electricians plumbers carpenter. and you have to give the administration of this company your information so they can send you the person you need exactly for the  ($30-250 USD),/projects/software-architecture/application-for-phone-which-facilitates/
902,application for phone which facilitates the work. it's a company that has workers such as electricians plumbers carpenter. and you have to give the administration of this company your information so they can send you the person you need exactly for the                             ,/projects/software-architecture/application-for-phone-which-facilitates/
902,application for phone which facilitates the work. it's a company that has workers such as electricians plumbers carpenter. and you have to give the  ($30-250 USD),/projects/product-design/application-for-phone-which-facilitates/
903,Twitter easy tweet script development                            ,/projects/facebook-marketing/twitter-easy-tweet-script-development/
905,Build an Online Store                             ,/projects/php/build-online-store-8004174/
905,Looking for partner webdesig and coding team ($250-750 USD),/projects/php-website-design/looking-for-partner-webdesig-coding/
905,Website Templates ($30-250 USD),/projects/wordpress-ecommerce/website-templates/
905,Catering Website with E-commerce ($30-250 SGD),/projects/website-design-ajax/catering-website-with-commerce/
905,Copywriting &amp; SEO my website ($30-250 USD),/projects/copywriting-internet-marketing/copywriting-amp-seo-website/
905,Add feature to Sendy Email Marketing ($10-30 USD),/projects/php/add-feature-sendy-email-marketing/
906,Re-writer for a 7-8 Creative Book Series!.!.!.!!                            ,/projects/ghostwriting/writer-for-creative-book-series-7994645/
906,Technical Manager/Architect/Web Master more than 10 Years Experience in Large Scale Websites -- 2 ($10-25 USD),/projects/php-html.1/technical-manager-architect-web-master.6894234/
906,Re-writer for a 7-8 Creative Book Series!!...!! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7923393/
906,Technical Manager/Architect/Web Master more than 10 Years Experience in Large Scale Websites. ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master/
906,Asp.NET Web Developer for Start-Up Venture ($10-30 USD),/projects/sql-asp-net/asp-net-web-developer-for/
906,Re-writer for a 7-8 Creative Book Series!!...!!                            ,/projects/ghostwriting/writer-for-creative-book-series-7923393/
906,Re-writer for a 7-8 Creative Book Series!.!.!.!! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7994645/
907,Build a Website                            ,/projects/graphic-design/build-website-7993105/
908,Schreiben von Blog-Inhalten                            ,/projects/blog/schreiben-von-blog-inhalten-7980276/
909,Location ecommerce web app                            ,/projects/graphic-design/location-ecommerce-web-app/
909,Location Location Location ($2-20 USD / hour),/projects/graphic-design/location-location-location/
909,Location Location Location                            ,/projects/graphic-design/location-location-location/
909,Location ecommerce web app ($250-750 USD),/projects/graphic-design/location-ecommerce-web-app/
911,Re-writer for a 7-8 Creative Book Series!.!.!!                            ,/projects/ghostwriting/writer-for-creative-book-series-7964640/
911,PHP Project Lead/ Technical Lead. ($250-750 USD),/projects/php-html.1/php-project-lead-technical-lead.6977392/
911,PHP Project Lead../ Technical Lead... ($20-1250 USD),/projects/php/php-project-lead-technical-lead-7180739/
911,Technical Manager/Architect/Web Master more than 10 Years Exp. in Large Scale Websites.. ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6911333/
912,Build a Website - First Web Presence                            ,/projects/graphic-design/build-website-first-web-presence/
913,French to English translation                            ,/projects/translation/french-english-translation-7954347/
913,Looking for web illustrator for survey page ($190 USD),/projects/looking for web illustrator for survey page.html
913,Design a web application layout mockup - only one page - first of many projects ($120 USD),/projects/design a web application layout mockup - only one page - first of many projects.html
913,Ayúdame con el marketing por Internet   ($250-750 USD),/projects/internet-marketing/dame-con-marketing-por-internet-8270617/
914,Adware Project                             ,/projects/php/adware-project/
914,Javascript Injections into Browsers via Software - open to bidding ($250-750 USD),/projects/php/javascript-injections-into-browsers-via-8644017/
914,Write some Software  ($1500-3000 USD),/projects/php/write-some-software-8210704/
914,Html/JavaScript injection on proxy Using squid  ($30-250 USD),/projects/php/html-javascript-injection-proxy-using/
914,Javascript Injections into Browsers via Software (EXE) ($250-750 USD),/projects/php/javascript-injections-into-browsers-via-7949461/
914,Javascript Injections into Browsers via Exe ($30-250 USD),/projects/javascript/javascript-injections-into-browsers-via-8621909/
915,V1.1 features as discussed                            ,/projects/mobile-phone/features-discussed/
915,Get a Website Built ($250-750 USD),/projects/graphic-design/get-website-built-11457103/
916,Modifications to website search and miscellaneous addons/fixes.                            ,/projects/php/modifications-website-search/
916,Nautical Ship Logger Logo Contest ($500 USD),/projects/nautical ship logger logo contest.html
916,Extract logo from image and clean up. ($100 USD),/projects/extract logo from image and clean up..html
916,Site Bug Fixes Additions & Paypal Integration ($1000-1500 USD),/projects/php/site-bug-fixes-additions-paypal/
916,Write some Software  ($30-250 USD),/projects/php/write-some-software-12010278/
916,Site Modifications / Bug Fixes ($30-250 USD),/projects/php/site-modifications-bug-fixes/
917,analysis of 2 graphs                            ,/projects/data-processing/analysis-graphs/
917,critically analyze research paper  ($40-60 USD),/projects/algorithm/critically-analyze-research-paper/
917,programming using R ($10-30 USD),/projects/r/programming-using/
917,mandelbort set using MPI ($90-130 USD),/projects/cplusplus-programming/mandelbort-set-using-mpi/
917,mandelbort set using MPI and C++ ($30-250 USD),/projects/cplusplus-programming/mandelbort-set-using-mpi.6691617/
917,research on Home Video Console Architecture ($30-250 USD),/projects/software-architecture/research-home-video-console-architecture/
918,Re-writer for a 7-8 Creative Book Series!!...!!!                            ,/projects/ghostwriting/writer-for-creative-book-series-7936330/
918,Part Time Senior Developer for Website Start-Up Venture ($10 USD),/projects/php-html.1/part-time-senior-developer-for/
919,Private project or contest #239418                            ,/login?goto=YzdjYzA3ODUxZjFiNTYxYTUwYWU5NjEwYWI2NzE1ZTNodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9jb250ZXN0Ly0yMzk0MTguaHRtbA
920,PHP Project Lead./ Technical Lead.... ($20-1250 USD),/projects/php-html.1/php-project-lead-technical-lead.7078713/
920,Sr. Dev. for Website Start-up Venture ($20-125 USD),/projects/php-html.1/dev-for-website-start-venture/
920,Expert PHP Web Developer for Website Start-Up Venture.. ($10-125 USD),/projects/php-html.1/expert-php-web-developer-for.6901285/
921,Fix the world                            ,/projects/logo-design/fix-the-world/
921,fix my LCD screen - open to bidding ($30-250 USD),/projects/graphic-design/fix-lcd-screen-open-bidding/
923,Build Landing Page for Music Festival                            ,/contest/build-landing-page-for-music-festival-237769.html
924,Re-writer for a 7-8 Creative Book Series!!...!                            ,/projects/ghostwriting/writer-for-creative-book-series-7903039/
924,PHP Project Lead..Technical Lead... ($20-1250 USD),/projects/php/php-project-lead-technical-lead-7300569/
924,Technical Manager/Architect/Web Master more than 10 Years Exp. in Large Scale Websites... ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6912867/
924,Re-writer for a 7-8 Creative Book Series!! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7672690/
924,Re-writer for a 7-8 Creative Book Series!!...! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7903039/
925,Re-writer for a 7-8 Creative Book Series!...!                            ,/projects/ghostwriting/writer-for-creative-book-series-7893922/
925,Re-writer for a 7-8 Creative Book Series!.!. ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7806237/
925,Re-writer for a 7-8 Creative Book Series!.!.!.! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7865054/
925,Re-writer for a 7-8 Creative Book Series!.!.!.!                            ,/projects/ghostwriting/writer-for-creative-book-series-7865054/
925,Re-writer for a 7-8 Creative Book Series!...! ($20-1250 USD),/projects/ghostwriting/writer-for-creative-book-series-7893922/
926,Correct MVC 3.0 penny auction website bugs                            ,/projects/mysql/correct-mvc-penny-auction-website/
926,Debug and Code Custom Shell script for Mailing Application + Minor bug fixes needed -- 2 ($30-100 USD),/projects/php/debug-code-custom-shell-script-12314419/
926,customise a asap mailer script of phplist ($10-30 USD),/projects/php/customise-asap-mailer-script-phplist/
926,Develop a link generator that use 2 APIS ($10-30 USD),/projects/php/develop-link-generator-that-use/
926,oscommerce 2.2 ms2 transfer to new host ($250-750 USD),/projects/php-ecommerce/oscommerce-transfer-new-host/
927,A freelance Accountant                            ,/projects/accounting/freelance-accountant-7885927/
928,Re-writer for a 7-8 Creative Book Series!..!                            ,/projects/ghostwriting/writer-for-creative-book-series-7880427/
928,Sr. Full-Stack Dev. for Website Start-up Venture. ($20-125 USD),/projects/php-html.1/full-stack-dev-for-website.6954974/
928,Senior PHP Web Developer for Website Start-Up Venture ($10-30 USD),/projects/php-html.1/senior-php-web-developer-for/
928,PHP Project Lead/ Tech. Lead... ($250-750 USD),/projects/php-html.1/php-project-lead-tech-lead.6963068/
929,Technical Manager/Architect/Web Master more than 10 Years Experience in Large Scale Websites.. ($20-1250 USD),/projects/php-software-architecture/technical-manager-architect-web-master.6897768/
929,PHP Project Lead..Technical Lead. ($20-1250 USD),/projects/php/php-project-lead-technical-lead-7204445/
930,Fix and upload my iOS application to the app store                            ,/projects/c-programming/fix-upload-ios-application-the/
930,Design an App Mockup for my categorisation app ($90 AUD),/projects/design an app mockup for my categorisation app.html
930,iPhone Application - open to bidding ($30-250 USD),/projects/php/iphone-application-open-bidding/
930,Design a Logo - Real Estate ($10-100 AUD),/projects/graphic-design/design-logo-real-estate-9160446/
931,Design a Logo for a Fishery                            ,/contest/design-a-logo-for-a-fishery-233821.html
